TopLeftLat,TopLeftLon,BottomRightLat,BottomRightLon,WeightPrice,WeightSqr,Price,PriceSqr,Hits,PointsForSqrPriceInterval,PointsForPriceInterval,PointsForZoom,PointsForDays,PointsForHits,PointsForDistance,SumPointsPrice,SumPointsSqr
59.39133499999997,17.893950999999994,59.38933499999997,17.898950999999993,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.898950999999993,59.38933499999997,17.903950999999992,1,1,1500000,24000,3,40,40,-60,-5,0,20,-5,-5
59.39133499999997,17.903950999999992,59.38933499999997,17.90895099999999,1,1,1620000,26000,20,30,30,-60,-5,20,20,5,5
59.39133499999997,17.90895099999999,59.38933499999997,17.91395099999999,4,4,1640000,26000,10,30,30,0,-5,20,20,65,65
59.39133499999997,17.91395099999999,59.38933499999997,17.91895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.91895099999999,59.38933499999997,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.923950999999988,59.38933499999997,17.928950999999987,1,1,1940000,35000,4,35,40,-60,-5,0,20,-5,-10
59.39133499999997,17.928950999999987,59.38933499999997,17.933950999999986,1,1,1940000,35000,4,35,40,-60,-5,0,20,-5,-10
59.39133499999997,17.933950999999986,59.38933499999997,17.938950999999985,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.938950999999985,59.38933499999997,17.943950999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.943950999999984,59.38933499999997,17.948950999999983,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.948950999999983,59.38933499999997,17.953950999999982,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.953950999999982,59.38933499999997,17.95895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.95895099999998,59.38933499999997,17.96395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.96395099999998,59.38933499999997,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.96895099999998,59.38933499999997,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.97395099999998,59.38933499999997,17.978950999999977,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.978950999999977,59.38933499999997,17.983950999999976,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.983950999999976,59.38933499999997,17.988950999999975,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.988950999999975,59.38933499999997,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.993950999999974,59.38933499999997,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,17.998950999999973,59.38933499999997,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.003950999999972,59.38933499999997,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.00895099999997,59.38933499999997,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.01395099999997,59.38933499999997,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.01895099999997,59.38933499999997,18.02395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.02395099999997,59.38933499999997,18.028950999999967,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.028950999999967,59.38933499999997,18.033950999999966,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.033950999999966,59.38933499999997,18.038950999999965,1,1,3420000,60000,3,25,30,-60,-5,0,20,-15,-20
59.39133499999997,18.038950999999965,59.38933499999997,18.043950999999964,1,1,3420000,60000,3,25,30,-60,-5,0,20,-15,-20
59.39133499999997,18.043950999999964,59.38933499999997,18.048950999999963,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.048950999999963,59.38933499999997,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.053950999999962,59.38933499999997,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.05895099999996,59.38933499999997,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.06395099999996,59.38933499999997,18.06895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.06895099999996,59.38933499999997,18.07395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.07395099999996,59.38933499999997,18.078950999999957,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.078950999999957,59.38933499999997,18.083950999999956,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.083950999999956,59.38933499999997,18.088950999999955,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.088950999999955,59.38933499999997,18.093950999999954,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.093950999999954,59.38933499999997,18.098950999999953,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.098950999999953,59.38933499999997,18.103950999999952,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.103950999999952,59.38933499999997,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.10895099999995,59.38933499999997,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.11395099999995,59.38933499999997,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.11895099999995,59.38933499999997,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.12395099999995,59.38933499999997,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.128950999999947,59.38933499999997,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.133950999999946,59.38933499999997,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.138950999999945,59.38933499999997,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.143950999999944,59.38933499999997,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.148950999999943,59.38933499999997,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.153950999999942,59.38933499999997,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.15895099999994,59.38933499999997,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.16395099999994,59.38933499999997,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.16895099999994,59.38933499999997,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.17395099999994,59.38933499999997,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.178950999999937,59.38933499999997,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.183950999999936,59.38933499999997,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.39133499999997,18.188950999999935,59.38933499999997,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.868951,59.387334999999965,17.873950999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.873950999999998,59.387334999999965,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.878950999999997,59.387334999999965,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.883950999999996,59.387334999999965,17.888950999999995,1,1,2400000,42000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.888950999999995,59.387334999999965,17.893950999999994,1,1,2400000,42000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.893950999999994,59.387334999999965,17.898950999999993,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.898950999999993,59.387334999999965,17.903950999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.903950999999992,59.387334999999965,17.90895099999999,1,1,1590000,25000,6,30,30,-60,-5,10,20,-5,-5
59.38933499999997,17.90895099999999,59.387334999999965,17.91395099999999,1,1,1590000,25000,6,30,30,-60,-5,10,20,-5,-5
59.38933499999997,17.91395099999999,59.387334999999965,17.91895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.91895099999999,59.387334999999965,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.923950999999988,59.387334999999965,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.928950999999987,59.387334999999965,17.933950999999986,1,1,1690000,31000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.933950999999986,59.387334999999965,17.938950999999985,1,1,1690000,31000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.938950999999985,59.387334999999965,17.943950999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.943950999999984,59.387334999999965,17.948950999999983,1,1,2420000,51000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.948950999999983,59.387334999999965,17.953950999999982,1,1,2420000,51000,1,40,40,-60,-5,-100,20,-105,-105
59.38933499999997,17.953950999999982,59.387334999999965,17.95895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.95895099999998,59.387334999999965,17.96395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.96395099999998,59.387334999999965,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.96895099999998,59.387334999999965,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.97395099999998,59.387334999999965,17.978950999999977,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.978950999999977,59.387334999999965,17.983950999999976,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.983950999999976,59.387334999999965,17.988950999999975,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.988950999999975,59.387334999999965,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.993950999999974,59.387334999999965,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,17.998950999999973,59.387334999999965,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.003950999999972,59.387334999999965,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.00895099999997,59.387334999999965,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.01395099999997,59.387334999999965,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.01895099999997,59.387334999999965,18.02395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.02395099999997,59.387334999999965,18.028950999999967,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.028950999999967,59.387334999999965,18.033950999999966,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.033950999999966,59.387334999999965,18.038950999999965,1,1,2890000,52000,33,5,15,-60,-5,20,20,-10,-20
59.38933499999997,18.038950999999965,59.387334999999965,18.043950999999964,1,1,2870000,54000,42,5,25,-60,-5,20,20,0,-20
59.38933499999997,18.043950999999964,59.387334999999965,18.048950999999963,1,1,2830000,59000,9,30,35,-60,-5,10,20,0,-5
59.38933499999997,18.048950999999963,59.387334999999965,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.053950999999962,59.387334999999965,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.05895099999996,59.387334999999965,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.06395099999996,59.387334999999965,18.06895099999996,1,1,3030000,55000,6,35,35,-60,-5,10,20,0,0
59.38933499999997,18.06895099999996,59.387334999999965,18.07395099999996,1,1,3030000,55000,6,35,35,-60,-5,10,20,0,0
59.38933499999997,18.07395099999996,59.387334999999965,18.078950999999957,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.078950999999957,59.387334999999965,18.083950999999956,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.083950999999956,59.387334999999965,18.088950999999955,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.088950999999955,59.387334999999965,18.093950999999954,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.093950999999954,59.387334999999965,18.098950999999953,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.098950999999953,59.387334999999965,18.103950999999952,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.103950999999952,59.387334999999965,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.10895099999995,59.387334999999965,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.11395099999995,59.387334999999965,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.11895099999995,59.387334999999965,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.12395099999995,59.387334999999965,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.128950999999947,59.387334999999965,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.133950999999946,59.387334999999965,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.138950999999945,59.387334999999965,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.143950999999944,59.387334999999965,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.148950999999943,59.387334999999965,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.153950999999942,59.387334999999965,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.15895099999994,59.387334999999965,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.16395099999994,59.387334999999965,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.16895099999994,59.387334999999965,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.17395099999994,59.387334999999965,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.178950999999937,59.387334999999965,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.183950999999936,59.387334999999965,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38933499999997,18.188950999999935,59.387334999999965,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.868951,59.38533499999996,17.873950999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.873950999999998,59.38533499999996,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.878950999999997,59.38533499999996,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.883950999999996,59.38533499999996,17.888950999999995,1,1,2280000,43000,28,30,30,-60,-5,20,20,5,5
59.387334999999965,17.888950999999995,59.38533499999996,17.893950999999994,4,4,2310000,42000,16,35,35,0,-5,20,20,70,70
59.387334999999965,17.893950999999994,59.38533499999996,17.898950999999993,1,1,2250000,43000,28,30,35,-60,-5,20,20,10,5
59.387334999999965,17.898950999999993,59.38533499999996,17.903950999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.903950999999992,59.38533499999996,17.90895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.90895099999999,59.38533499999996,17.91395099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.91395099999999,59.38533499999996,17.91895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.91895099999999,59.38533499999996,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.923950999999988,59.38533499999996,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.928950999999987,59.38533499999996,17.933950999999986,1,1,1690000,31000,1,40,40,-60,-5,-100,20,-105,-105
59.387334999999965,17.933950999999986,59.38533499999996,17.938950999999985,1,1,1690000,31000,1,40,40,-60,-5,-100,20,-105,-105
59.387334999999965,17.938950999999985,59.38533499999996,17.943950999999984,1,1,2600000,49000,28,35,35,-60,-5,20,20,10,10
59.387334999999965,17.943950999999984,59.38533499999996,17.948950999999983,1,1,2590000,49000,30,30,35,-60,-5,20,20,10,5
59.387334999999965,17.948950999999983,59.38533499999996,17.953950999999982,1,1,2470000,44000,11,25,30,-60,-5,20,20,5,0
59.387334999999965,17.953950999999982,59.38533499999996,17.95895099999998,4,4,2490000,43000,11,30,40,0,-5,20,20,75,65
59.387334999999965,17.95895099999998,59.38533499999996,17.96395099999998,1,1,2530000,45000,7,40,40,-60,-5,10,20,5,5
59.387334999999965,17.96395099999998,59.38533499999996,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.96895099999998,59.38533499999996,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.97395099999998,59.38533499999996,17.978950999999977,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.978950999999977,59.38533499999996,17.983950999999976,1,1,2960000,50000,3,25,35,-60,-5,0,20,-10,-20
59.387334999999965,17.983950999999976,59.38533499999996,17.988950999999975,1,1,2960000,50000,3,25,35,-60,-5,0,20,-10,-20
59.387334999999965,17.988950999999975,59.38533499999996,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.993950999999974,59.38533499999996,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,17.998950999999973,59.38533499999996,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.003950999999972,59.38533499999996,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.00895099999997,59.38533499999996,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.01395099999997,59.38533499999996,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.01895099999997,59.38533499999996,18.02395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.02395099999997,59.38533499999996,18.028950999999967,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.028950999999967,59.38533499999996,18.033950999999966,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.033950999999966,59.38533499999996,18.038950999999965,1,1,2900000,52000,36,10,15,-60,-5,20,20,-10,-15
59.387334999999965,18.038950999999965,59.38533499999996,18.043950999999964,4,3,2890000,54000,15,10,30,0,10,20,20,80,60
59.387334999999965,18.043950999999964,59.38533499999996,18.048950999999963,1,1,3050000,57000,18,5,10,-60,-5,20,20,-15,-20
59.387334999999965,18.048950999999963,59.38533499999996,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.053950999999962,59.38533499999996,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.05895099999996,59.38533499999996,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.06395099999996,59.38533499999996,18.06895099999996,1,1,3030000,55000,6,35,35,-60,-5,10,20,0,0
59.387334999999965,18.06895099999996,59.38533499999996,18.07395099999996,1,1,3030000,55000,6,35,35,-60,-5,10,20,0,0
59.387334999999965,18.07395099999996,59.38533499999996,18.078950999999957,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.078950999999957,59.38533499999996,18.083950999999956,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.083950999999956,59.38533499999996,18.088950999999955,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.088950999999955,59.38533499999996,18.093950999999954,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.093950999999954,59.38533499999996,18.098950999999953,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.098950999999953,59.38533499999996,18.103950999999952,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.103950999999952,59.38533499999996,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.10895099999995,59.38533499999996,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.11395099999995,59.38533499999996,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.11895099999995,59.38533499999996,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.12395099999995,59.38533499999996,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.128950999999947,59.38533499999996,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.133950999999946,59.38533499999996,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.138950999999945,59.38533499999996,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.143950999999944,59.38533499999996,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.148950999999943,59.38533499999996,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.153950999999942,59.38533499999996,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.15895099999994,59.38533499999996,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.16395099999994,59.38533499999996,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.16895099999994,59.38533499999996,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.17395099999994,59.38533499999996,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.178950999999937,59.38533499999996,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.183950999999936,59.38533499999996,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.387334999999965,18.188950999999935,59.38533499999996,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.868951,59.38333499999996,17.873950999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.873950999999998,59.38333499999996,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.878950999999997,59.38333499999996,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.883950999999996,59.38333499999996,17.888950999999995,1,1,2280000,43000,28,30,30,-60,-5,20,20,5,5
59.38533499999996,17.888950999999995,59.38333499999996,17.893950999999994,4,4,2250000,42000,16,35,35,0,10,20,20,85,85
59.38533499999996,17.893950999999994,59.38333499999996,17.898950999999993,1,1,2260000,43000,30,30,35,-60,-5,20,20,10,5
59.38533499999996,17.898950999999993,59.38333499999996,17.903950999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.903950999999992,59.38333499999996,17.90895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.90895099999999,59.38333499999996,17.91395099999999,1,1,2000000,34000,11,30,25,-60,-5,20,20,0,5
59.38533499999996,17.91395099999999,59.38333499999996,17.91895099999999,1,1,2000000,34000,11,30,25,-60,-5,20,20,0,5
59.38533499999996,17.91895099999999,59.38333499999996,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.923950999999988,59.38333499999996,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.928950999999987,59.38333499999996,17.933950999999986,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.933950999999986,59.38333499999996,17.938950999999985,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,17.938950999999985,59.38333499999996,17.943950999999984,4,4,2590000,49000,22,30,30,0,-5,20,20,65,65
59.38533499999996,17.943950999999984,59.38333499999996,17.948950999999983,4,4,2530000,44000,17,35,35,0,10,20,20,85,85
59.38533499999996,17.948950999999983,59.38333499999996,17.953950999999982,1,1,2390000,46000,35,25,30,-60,-5,20,20,5,0
59.38533499999996,17.953950999999982,59.38333499999996,17.95895099999998,1,1,2490000,44000,19,35,35,-60,-5,20,20,10,10
59.38533499999996,17.95895099999998,59.38333499999996,17.96395099999998,1,1,2490000,44000,11,35,35,-60,-5,20,20,10,10
59.38533499999996,17.96395099999998,59.38333499999996,17.96895099999998,1,1,2320000,42000,3,40,40,-60,-5,0,20,-5,-5
59.38533499999996,17.96895099999998,59.38333499999996,17.97395099999998,1,1,2670000,54000,16,35,30,-60,-5,20,20,5,10
59.38533499999996,17.97395099999998,59.38333499999996,17.978950999999977,1,1,2790000,52000,156,30,30,-60,-5,20,20,5,5
59.38533499999996,17.978950999999977,59.38333499999996,17.983950999999976,4,4,2880000,51000,19,30,35,0,-5,20,20,70,65
59.38533499999996,17.983950999999976,59.38333499999996,17.988950999999975,1,1,2850000,54000,59,25,30,-60,-5,20,20,5,0
59.38533499999996,17.988950999999975,59.38333499999996,17.993950999999974,1,1,3360000,58000,10,35,25,-60,-5,20,20,0,10
59.38533499999996,17.993950999999974,59.38333499999996,17.998950999999973,1,1,3520000,58000,8,35,35,-60,-5,10,20,0,0
59.38533499999996,17.998950999999973,59.38333499999996,18.003950999999972,1,1,3210000,55000,23,30,30,-60,-5,20,20,5,5
59.38533499999996,18.003950999999972,59.38333499999996,18.00895099999997,1,1,3210000,55000,23,30,30,-60,-5,20,20,5,5
59.38533499999996,18.00895099999997,59.38333499999996,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.01395099999997,59.38333499999996,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.01895099999997,59.38333499999996,18.02395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.02395099999997,59.38333499999996,18.028950999999967,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.028950999999967,59.38333499999996,18.033950999999966,1,1,3090000,54000,35,35,35,-60,-5,20,20,10,10
59.38533499999996,18.033950999999966,59.38333499999996,18.038950999999965,1,1,3110000,55000,53,30,30,-60,-5,20,20,5,5
59.38533499999996,18.038950999999965,59.38333499999996,18.043950999999964,1,1,3220000,58000,43,5,5,-60,-5,20,20,-20,-20
59.38533499999996,18.043950999999964,59.38333499999996,18.048950999999963,1,1,3270000,59000,25,-10,-5,-60,-5,20,20,-30,-35
59.38533499999996,18.048950999999963,59.38333499999996,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.053950999999962,59.38333499999996,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.05895099999996,59.38333499999996,18.06395099999996,1,1,4520000,73000,2,-15,-15,-60,-5,-40,20,-100,-100
59.38533499999996,18.06395099999996,59.38333499999996,18.06895099999996,1,1,4520000,73000,2,-15,-15,-60,-5,-40,20,-100,-100
59.38533499999996,18.06895099999996,59.38333499999996,18.07395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.38533499999996,18.07395099999996,59.38333499999996,18.078950999999957,0,0,0,0,0,0,0,0,0,0,0,0,0
