TopLeftLat,TopLeftLon,BottomRightLat,BottomRightLon,WeightPrice,WeightSqr,Price,PriceSqr,Hits,PointsForSqrPriceInterval,PointsForPriceInterval,PointsForZoom,PointsForDays,PointsForHits,PointsForDistance,SumPointsPrice,SumPointsSqr
59.415335,18.103950999999952,59.410334999999996,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.10895099999995,59.410334999999996,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.11395099999995,59.410334999999996,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.11895099999995,59.410334999999996,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.12395099999995,59.410334999999996,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.128950999999947,59.410334999999996,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.133950999999946,59.410334999999996,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.138950999999945,59.410334999999996,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.143950999999944,59.410334999999996,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.148950999999943,59.410334999999996,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.153950999999942,59.410334999999996,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.15895099999994,59.410334999999996,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.16395099999994,59.410334999999996,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.16895099999994,59.410334999999996,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.17395099999994,59.410334999999996,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.178950999999937,59.410334999999996,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.183950999999936,59.410334999999996,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.415335,18.188950999999935,59.410334999999996,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.868951,59.405334999999994,17.873950999999998,3,3,2100000,39000,3,35,35,0,-5,0,20,50,50
59.410334999999996,17.873950999999998,59.405334999999994,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.878950999999997,59.405334999999994,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.883950999999996,59.405334999999994,17.888950999999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.888950999999995,59.405334999999994,17.893950999999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.893950999999994,59.405334999999994,17.898950999999993,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.898950999999993,59.405334999999994,17.903950999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.903950999999992,59.405334999999994,17.90895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.90895099999999,59.405334999999994,17.91395099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.91395099999999,59.405334999999994,17.91895099999999,1,1,1880000,37000,2,40,-5,0,-5,-40,20,-30,15
59.410334999999996,17.91895099999999,59.405334999999994,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.923950999999988,59.405334999999994,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.928950999999987,59.405334999999994,17.933950999999986,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.933950999999986,59.405334999999994,17.938950999999985,4,4,2150000,42000,10,25,15,0,10,20,20,65,75
59.410334999999996,17.938950999999985,59.405334999999994,17.943950999999984,4,4,2250000,42000,11,35,35,0,-5,20,20,70,70
59.410334999999996,17.943950999999984,59.405334999999994,17.948950999999983,4,4,2120000,45000,10,25,25,0,20,20,20,85,85
59.410334999999996,17.948950999999983,59.405334999999994,17.953950999999982,1,1,1590000,30000,1,40,40,0,-5,-100,20,-45,-45
59.410334999999996,17.953950999999982,59.405334999999994,17.95895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.95895099999998,59.405334999999994,17.96395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.96395099999998,59.405334999999994,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.96895099999998,59.405334999999994,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.97395099999998,59.405334999999994,17.978950999999977,3,4,2270000,51000,5,40,35,0,-5,10,20,60,65
59.410334999999996,17.978950999999977,59.405334999999994,17.983950999999976,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.983950999999976,59.405334999999994,17.988950999999975,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.988950999999975,59.405334999999994,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.993950999999974,59.405334999999994,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,17.998950999999973,59.405334999999994,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.003950999999972,59.405334999999994,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.00895099999997,59.405334999999994,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.01395099999997,59.405334999999994,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.01895099999997,59.405334999999994,18.02395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.02395099999997,59.405334999999994,18.028950999999967,3,3,2500000,47000,6,35,35,0,-5,10,20,60,60
59.410334999999996,18.028950999999967,59.405334999999994,18.033950999999966,1,1,3370000,57000,2,35,35,0,-5,-40,20,10,10
59.410334999999996,18.033950999999966,59.405334999999994,18.038950999999965,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.038950999999965,59.405334999999994,18.043950999999964,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.043950999999964,59.405334999999994,18.048950999999963,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.048950999999963,59.405334999999994,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.053950999999962,59.405334999999994,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.05895099999996,59.405334999999994,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.06395099999996,59.405334999999994,18.06895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.06895099999996,59.405334999999994,18.07395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.07395099999996,59.405334999999994,18.078950999999957,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.078950999999957,59.405334999999994,18.083950999999956,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.083950999999956,59.405334999999994,18.088950999999955,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.088950999999955,59.405334999999994,18.093950999999954,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.093950999999954,59.405334999999994,18.098950999999953,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.098950999999953,59.405334999999994,18.103950999999952,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.103950999999952,59.405334999999994,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.10895099999995,59.405334999999994,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.11395099999995,59.405334999999994,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.11895099999995,59.405334999999994,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.12395099999995,59.405334999999994,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.128950999999947,59.405334999999994,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.133950999999946,59.405334999999994,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.138950999999945,59.405334999999994,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.143950999999944,59.405334999999994,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.148950999999943,59.405334999999994,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.153950999999942,59.405334999999994,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.15895099999994,59.405334999999994,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.16395099999994,59.405334999999994,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.16895099999994,59.405334999999994,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.17395099999994,59.405334999999994,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.178950999999937,59.405334999999994,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.183950999999936,59.405334999999994,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410334999999996,18.188950999999935,59.405334999999994,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.868951,59.40033499999999,17.873950999999998,3,3,2100000,40000,4,40,40,0,-5,0,20,55,55
59.405334999999994,17.873950999999998,59.40033499999999,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.878950999999997,59.40033499999999,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.883950999999996,59.40033499999999,17.888950999999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.888950999999995,59.40033499999999,17.893950999999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.893950999999994,59.40033499999999,17.898950999999993,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.898950999999993,59.40033499999999,17.903950999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.903950999999992,59.40033499999999,17.90895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.90895099999999,59.40033499999999,17.91395099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.91395099999999,59.40033499999999,17.91895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.91895099999999,59.40033499999999,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.923950999999988,59.40033499999999,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.928950999999987,59.40033499999999,17.933950999999986,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.933950999999986,59.40033499999999,17.938950999999985,4,4,1940000,42000,16,30,30,0,10,20,20,80,80
59.405334999999994,17.938950999999985,59.40033499999999,17.943950999999984,4,4,2140000,43000,21,25,5,0,20,20,20,65,85
59.405334999999994,17.943950999999984,59.40033499999999,17.948950999999983,1,1,1990000,44000,1,40,40,0,-5,-100,20,-45,-45
59.405334999999994,17.948950999999983,59.40033499999999,17.953950999999982,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.953950999999982,59.40033499999999,17.95895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.95895099999998,59.40033499999999,17.96395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.96395099999998,59.40033499999999,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.96895099999998,59.40033499999999,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.97395099999998,59.40033499999999,17.978950999999977,3,3,2720000,57000,3,40,35,0,-5,0,20,50,55
59.405334999999994,17.978950999999977,59.40033499999999,17.983950999999976,3,4,2710000,53000,11,30,10,0,-5,20,20,45,65
59.405334999999994,17.983950999999976,59.40033499999999,17.988950999999975,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.988950999999975,59.40033499999999,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.993950999999974,59.40033499999999,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,17.998950999999973,59.40033499999999,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.003950999999972,59.40033499999999,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.00895099999997,59.40033499999999,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.01395099999997,59.40033499999999,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.01895099999997,59.40033499999999,18.02395099999997,3,3,2600000,63000,4,35,35,0,-5,0,20,50,50
59.405334999999994,18.02395099999997,59.40033499999999,18.028950999999967,1,1,2620000,47000,2,40,40,0,-5,-40,20,15,15
59.405334999999994,18.028950999999967,59.40033499999999,18.033950999999966,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.033950999999966,59.40033499999999,18.038950999999965,2,2,3240000,58000,3,25,25,0,-5,0,20,40,40
59.405334999999994,18.038950999999965,59.40033499999999,18.043950999999964,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.043950999999964,59.40033499999999,18.048950999999963,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.048950999999963,59.40033499999999,18.053950999999962,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.053950999999962,59.40033499999999,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.05895099999996,59.40033499999999,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.06395099999996,59.40033499999999,18.06895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.06895099999996,59.40033499999999,18.07395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.07395099999996,59.40033499999999,18.078950999999957,1,1,3200000,56000,1,40,40,0,-5,-100,20,-45,-45
59.405334999999994,18.078950999999957,59.40033499999999,18.083950999999956,3,3,2580000,50000,3,40,35,0,-5,0,20,50,55
59.405334999999994,18.083950999999956,59.40033499999999,18.088950999999955,1,1,3300000,55000,1,40,40,0,-5,-100,20,-45,-45
59.405334999999994,18.088950999999955,59.40033499999999,18.093950999999954,1,1,4510000,86000,1,40,40,0,-5,-100,20,-45,-45
59.405334999999994,18.093950999999954,59.40033499999999,18.098950999999953,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.098950999999953,59.40033499999999,18.103950999999952,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.103950999999952,59.40033499999999,18.10895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.10895099999995,59.40033499999999,18.11395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.11395099999995,59.40033499999999,18.11895099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.11895099999995,59.40033499999999,18.12395099999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.12395099999995,59.40033499999999,18.128950999999947,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.128950999999947,59.40033499999999,18.133950999999946,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.133950999999946,59.40033499999999,18.138950999999945,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.138950999999945,59.40033499999999,18.143950999999944,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.143950999999944,59.40033499999999,18.148950999999943,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.148950999999943,59.40033499999999,18.153950999999942,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.153950999999942,59.40033499999999,18.15895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.15895099999994,59.40033499999999,18.16395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.16395099999994,59.40033499999999,18.16895099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.16895099999994,59.40033499999999,18.17395099999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.17395099999994,59.40033499999999,18.178950999999937,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.178950999999937,59.40033499999999,18.183950999999936,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.183950999999936,59.40033499999999,18.188950999999935,0,0,0,0,0,0,0,0,0,0,0,0,0
59.405334999999994,18.188950999999935,59.40033499999999,18.193950999999934,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.868951,59.39533499999999,17.873950999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.873950999999998,59.39533499999999,17.878950999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.878950999999997,59.39533499999999,17.883950999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.883950999999996,59.39533499999999,17.888950999999995,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.888950999999995,59.39533499999999,17.893950999999994,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.893950999999994,59.39533499999999,17.898950999999993,1,1,1350000,32000,1,40,40,0,-5,-100,20,-45,-45
59.40033499999999,17.898950999999993,59.39533499999999,17.903950999999992,3,2,1440000,33000,6,5,25,0,-5,10,20,50,30
59.40033499999999,17.903950999999992,59.39533499999999,17.90895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.90895099999999,59.39533499999999,17.91395099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.91395099999999,59.39533499999999,17.91895099999999,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.91895099999999,59.39533499999999,17.923950999999988,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.923950999999988,59.39533499999999,17.928950999999987,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.928950999999987,59.39533499999999,17.933950999999986,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.933950999999986,59.39533499999999,17.938950999999985,2,3,2130000,40000,3,30,25,0,-5,0,20,40,45
59.40033499999999,17.938950999999985,59.39533499999999,17.943950999999984,4,3,1980000,41000,12,15,30,0,-5,20,20,65,50
59.40033499999999,17.943950999999984,59.39533499999999,17.948950999999983,4,4,1840000,35000,11,25,25,0,10,20,20,75,75
59.40033499999999,17.948950999999983,59.39533499999999,17.953950999999982,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.953950999999982,59.39533499999999,17.95895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.95895099999998,59.39533499999999,17.96395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.96395099999998,59.39533499999999,17.96895099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.96895099999998,59.39533499999999,17.97395099999998,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.97395099999998,59.39533499999999,17.978950999999977,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.978950999999977,59.39533499999999,17.983950999999976,1,1,2310000,51000,2,40,40,0,-5,-40,20,15,15
59.40033499999999,17.983950999999976,59.39533499999999,17.988950999999975,4,4,2390000,49000,11,35,35,0,10,20,20,85,85
59.40033499999999,17.988950999999975,59.39533499999999,17.993950999999974,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.993950999999974,59.39533499999999,17.998950999999973,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,17.998950999999973,59.39533499999999,18.003950999999972,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.003950999999972,59.39533499999999,18.00895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.00895099999997,59.39533499999999,18.01395099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.01395099999997,59.39533499999999,18.01895099999997,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.01895099999997,59.39533499999999,18.02395099999997,3,3,2790000,55000,4,30,30,0,-5,0,20,45,45
59.40033499999999,18.02395099999997,59.39533499999999,18.028950999999967,1,3,2930000,55000,5,30,-15,0,-5,10,20,10,55
59.40033499999999,18.028950999999967,59.39533499999999,18.033950999999966,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.033950999999966,59.39533499999999,18.038950999999965,3,3,3110000,59000,11,25,25,0,-5,20,20,60,60
59.40033499999999,18.038950999999965,59.39533499999999,18.043950999999964,3,3,2770000,51000,6,35,25,0,-5,10,20,50,60
59.40033499999999,18.043950999999964,59.39533499999999,18.048950999999963,4,4,2960000,54000,10,30,30,0,10,20,20,80,80
59.40033499999999,18.048950999999963,59.39533499999999,18.053950999999962,1,1,3220000,55000,1,40,40,0,-5,-100,20,-45,-45
59.40033499999999,18.053950999999962,59.39533499999999,18.05895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.05895099999996,59.39533499999999,18.06395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.06395099999996,59.39533499999999,18.06895099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
59.40033499999999,18.06895099999996,59.39533499999999,18.07395099999996,0,0,0,0,0,0,0,0,0,0,0,0,0
